textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
Ay pobrecito!!!!😱 Y da lástima??? 🤨,0,@Remono4,http://www.youtube.com/@Remono4,UC4Ltr8TrLpNpxqKW5fCZvzA,2024-10-11T05:21:50Z,2024-10-11T05:21:50Z
"Apenas logra dormir un poquito,escucha un sonido de un dron que viene directo a su cabeza,ni el mejor psicologo se lo puede quitar de la cabeza",0,@BectorocRojo,http://www.youtube.com/@BectorocRojo,UC7EH_EXcKMbWkp4qPuxNQ_g,2024-10-11T05:21:07Z,2024-10-11T05:21:32Z
"Coño y yo que no he matado a nadie también tomo Lorazepam, así de mal estoy, Jaime por qué me haces esto? 😂😂😂",0,@Mirius,http://www.youtube.com/@Mirius,UC9JSsXOMqevuUuTLX7HObKQ,2024-10-11T05:15:34Z,2024-10-11T05:15:34Z
Seguro que no duerme el obeso dictador porque tiene miedo que se le aparezca en sueños Delcy la fea como un sucubo Como será de horrible esa mujer que en una ocasión le estaban buscando las ligas detrás de las orejas y es que muchos piensan que tiene máscara 😂,1,@henrya742,http://www.youtube.com/@henrya742,UCT8jVxsmMGNg0YX1NE40bnw,2024-10-11T05:13:34Z,2024-10-11T05:13:34Z
"No Jaime no sea tan romántico, hace mucho que Maduro dejó de sentir esa conciencia por los muertos qué carga, sino porque ahora su cabeza tiene precio y ESO no lo deja en paz. Lorazepan, Clonazepan, todos intoxican el cuerpo haciéndote dependiente, malhumorado, irritable, capaz también sea tu personalidad Jaimito puertas adentro. Y sí.. Se nota que tienes cierto problema con tu sueño.",1,@VrildoxColum,http://www.youtube.com/@VrildoxColum,UC11O-VE5wbHx2l8GaDwVjMg,2024-10-11T05:08:13Z,2024-10-11T05:08:13Z
Dormira con maduro este invertido?,0,@Loboestepario23,http://www.youtube.com/@Loboestepario23,UCCuVvhTJiYSOFr2z6IIMVbQ,2024-10-11T05:06:31Z,2024-10-11T05:06:31Z
Este tipo parece obsesionado con el dictador Maduro,2,@mldefaz9691,http://www.youtube.com/@mldefaz9691,UC-Mhw3gWgNdCoyOg5vAz8tg,2024-10-11T05:04:42Z,2024-10-11T05:04:42Z
"MADURO TOMA LORAZEPAM?<br>BIENVENIDO AL CLUB !!!!!!<br>NO SÉ EL PORCENTAJE DE PERSONAS QUE TOMAN ANSIOLÍTICOS PERO ARRIESGO UN NÚMERO: EL 75% DE LA POBLACIÓN.<br>QUÉ? NO, NO ESTOY &quot;DEFENDIENDO&quot; A ESE CRIMINAL. SÓLO DIGO QUE ME PARECE INADECUADO HACER UNA VALORACIÓN DE UNA PERSONA SI TOMA MEDICAMENTOS O NO.<br>JAIME: TIENES LOS OJOS MUY COLORADOS...... ¿TOMAS ALGO?",0,@Herrpiluso.verdadero,http://www.youtube.com/@Herrpiluso.verdadero,UCW91pGhP5-6shd4bLaYFIfQ,2024-10-11T05:02:49Z,2024-10-11T05:02:49Z
Lorazepam no es tan fuerte.  Ciertamente dura pocas horas su efecto. Y causa adicción.,0,@najirey7525,http://www.youtube.com/@najirey7525,UC5XVMKjV9kaokqDla9nV53Q,2024-10-11T04:58:57Z,2024-10-11T04:58:57Z
Maduro van por ti. Y te pescarán dormido...,0,@clazoDELAVEGA,http://www.youtube.com/@clazoDELAVEGA,UCmkMtXbyyEFHOcY-1_yHPog,2024-10-11T04:57:22Z,2024-10-11T04:57:22Z
