textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
PTM acabo de ver el problema #2 de ustedes y ni no puedo creer cuanto se a engordado Augusto que bárbaro ahí estaba flaco,4,@annita7337,http://www.youtube.com/@annita7337,UCLOer5RdNR0iH1sP1_IHIKA,2024-10-20T06:08:45Z,2024-10-20T06:08:45Z
Me caen bien el gordito gozador y chewbaquer 😅,0,@gisellamartinez5460,http://www.youtube.com/@gisellamartinez5460,UC2-bd135o-HRo6zNPHYB8AA,2024-10-20T05:38:02Z,2024-10-20T05:38:02Z
"Francos tiradores indispensables,acidos y divertidos.Expresion libre y verdadera😊",4,@MiguelAngelSotoJimenez-s8m,http://www.youtube.com/@MiguelAngelSotoJimenez-s8m,UCm5JIVxkSt8xmWLL_nJ473g,2024-10-20T05:21:00Z,2024-10-20T05:21:00Z
"Morgan Sarria los salva , unos mostros sigan así",4,@Cuchicheo,http://www.youtube.com/@Cuchicheo,UCk00FKM9upmbkNDOzfH9YyA,2024-10-20T04:41:54Z,2024-10-20T04:41:54Z
"AQUI VIENDO ESTE VIDEO DESDE LA CASA ROSADA, MIS FELICITACIONES PERUANOS, VIVA LA LIBERTAD CARAJO!!!!!",19,@JavierMileiRecontraOficial,http://www.youtube.com/@JavierMileiRecontraOficial,UCZe0FDiao9b2lD29M7SfkZA,2024-10-20T04:29:03Z,2024-10-20T04:29:03Z
No sé cuántas veces apareció el banner de DH porque me distrajo el millón de lisuras que CH pidió reducir pero que duplico 🫠,1,@kathyaguilar6429,http://www.youtube.com/@kathyaguilar6429,UC6L1cBsaAqtkameIPztgONw,2024-10-20T04:25:00Z,2024-10-20T04:25:00Z
Ya era hora,2,@suleonycoach,http://www.youtube.com/@suleonycoach,UCIJ-EIrg4on-Fn64YmtZSIg,2024-10-20T04:15:08Z,2024-10-20T04:15:08Z
Jajajajajajaja CAGE DE RISA CON LO DE DIDDY 🍆<br><br>Jajajajja así me gustan SIN TAPUJOS 🚫👔🚫,5,@dgnerator1927,http://www.youtube.com/@dgnerator1927,UCOKSeL7SZJMg_H6EM47134A,2024-10-20T04:07:43Z,2024-10-20T04:07:43Z
"ME ENCANTA EL PROGRAMA SUPER DIVERTIDO LOS TRES HACEN UNA CONBINACION PERFECTA, NOTICIAS, ESPECTÁCULOS MÚSICA DE TODO UN POCO MUY CHEVRE SALUDOS DESDE ESPAÑA 🇪🇸",6,@Christian_Peru_37,http://www.youtube.com/@Christian_Peru_37,UCkUc84x-ZacmMgN1_1PfZcg,2024-10-20T04:07:05Z,2024-10-20T04:07:05Z
"Me asusté, pensé q el colorao &quot;jusgüalquer&quot; ya había saltado del barco y que terminaba el canal.... (pd: sigo queriendo tener la vida del 🧸 en la casa de Morgan) 😂😂😂😂",4,@junniornet,http://www.youtube.com/@junniornet,UCXL1a5SFyfiY2IWpxBjIkRw,2024-10-20T03:59:30Z,2024-10-20T03:59:30Z
"Hudwalcker es chévere, me imagino con un huiro encima debe ser un locon y con esos lentes fijo se transforma en Kurt Villavicencio jajajaja csm",1,@upml8328,http://www.youtube.com/@upml8328,UCRWcoy5_79iRy7Yv4znQ3lg,2024-10-20T03:57:47Z,2024-10-20T03:57:47Z
Harvey Colchado a cuidar el Puente Quiñonez...!!!,1,@marcocanales4549,http://www.youtube.com/@marcocanales4549,UCdRjAVxLrqKhWqzE-FMrg3g,2024-10-20T03:50:33Z,2024-10-20T03:50:33Z
"Cristian, yo te quiero conocer, te sigo desde cuándo estabas en radio Capital, otro si digo: &quot;amarren el perro &quot;",0,@pilararmas5740,http://www.youtube.com/@pilararmas5740,UCRvziVBb7iGxB2O1PJPt-sg,2024-10-20T03:47:03Z,2024-10-20T03:49:00Z
La verdad si hablan huevadas... una cague de risa,1,@raulnc4301,http://www.youtube.com/@raulnc4301,UCrhP5FwU_QsPBWoPTEiki1A,2024-10-20T03:42:56Z,2024-10-20T03:43:27Z
"Gracias Christian!!! …… Augusto, no estás para el análisis.",2,@Mar-p5z4n,http://www.youtube.com/@Mar-p5z4n,UC5dyOlzvyWK_H-Xsw2fChOw,2024-10-20T03:41:24Z,2024-10-20T03:41:24Z
La brutalidaaad del periodismo . Ptmr nunca crei que el colorado me caiga bien. 😅. Buen programa,4,@DavidCruzTorres,http://www.youtube.com/@DavidCruzTorres,UCPsvvsun_wvqgFkLAMj8Trw,2024-10-20T03:30:34Z,2024-10-20T03:30:34Z
"Lo de Harvey Colchado es tan tonto!! Ese patín es un capo de la investigación, otro recurso desperdicio. Debemos",3,@milagrosjessyvelasquezgonz7096,http://www.youtube.com/@milagrosjessyvelasquezgonz7096,UC0t7qfUyGmS3ZFeMc1ZLuZw,2024-10-20T03:30:12Z,2024-10-20T03:30:12Z
Donde estaban?   Se les extrañó,2,@marthagiribaldi3242,http://www.youtube.com/@marthagiribaldi3242,UC2-vMf8jRMMi57HMmOc4uug,2024-10-20T03:27:29Z,2024-10-20T03:27:29Z
Muy bien programa ese flaco es  bien irónico .en la tele se ve como faltó de ideas pero acá si  me cago es el intelectual,2,@juscelinoaudibert4095,http://www.youtube.com/@juscelinoaudibert4095,UCDBn9qHc72zOuvye4Ox87hQ,2024-10-20T03:25:46Z,2024-10-20T03:25:46Z
👏👏👏mis felicitaciones muy buena clase de cómo se habla sin pelos en la lengua 🫡🫡,6,@monicas.s2016,http://www.youtube.com/@monicas.s2016,UC2_TN16ScjXGR9V0phLkFuA,2024-10-20T03:08:20Z,2024-10-20T03:08:20Z
"si hacen programa en una semana, se atrasan demasiado, las noticias vuelvan.",2,@sekhmet2893,http://www.youtube.com/@sekhmet2893,UCAkZ42KSKN5KfOInw-ZZO3w,2024-10-20T03:07:05Z,2024-10-20T03:07:05Z
"Buscalibre me cobra 7 soles por el envío de uno, dos o tres libros.",2,@camenalvarezderivero3316,http://www.youtube.com/@camenalvarezderivero3316,UCBA9VxkeIfJ23yhHMoG2zYg,2024-10-20T03:01:37Z,2024-10-20T03:01:37Z
Mi querido cara de olla ayyyyy como dice Tio melcocha 😂😂😂😂,4,@jacobogutierrez5767,http://www.youtube.com/@jacobogutierrez5767,UCZD4j9EyRHrt3_n1cBRTBRA,2024-10-20T03:00:55Z,2024-10-20T03:00:55Z
creo que le gusta Cavero,1,@joanavasquez4342,http://www.youtube.com/@joanavasquez4342,UCGMpcXix64giQd0lRs23kCA,2024-10-20T03:00:42Z,2024-10-20T03:00:42Z
"Buena Christian, pero Colchado es un asesino, el apoyo al lagarto para bajarse a Alan",2,@joanavasquez4342,http://www.youtube.com/@joanavasquez4342,UCGMpcXix64giQd0lRs23kCA,2024-10-20T03:00:34Z,2024-10-20T03:00:34Z
"me hacen reir este par, al menos dan las noticias de forma graciosa",7,@joanavasquez4342,http://www.youtube.com/@joanavasquez4342,UCGMpcXix64giQd0lRs23kCA,2024-10-20T02:56:08Z,2024-10-20T02:56:08Z
quien es el cara de olla? creo que hablan de Beto jajjajja,2,@joanavasquez4342,http://www.youtube.com/@joanavasquez4342,UCGMpcXix64giQd0lRs23kCA,2024-10-20T02:55:43Z,2024-10-20T02:55:43Z
Cavero es un poco pusilánime.,2,@camenalvarezderivero3316,http://www.youtube.com/@camenalvarezderivero3316,UCBA9VxkeIfJ23yhHMoG2zYg,2024-10-20T02:54:23Z,2024-10-20T02:54:23Z
"Hola mis amores, crei que ya no iban salir más. Saludos desde Caracas Venezuela",6,@jarelisrodriguez9363,http://www.youtube.com/@jarelisrodriguez9363,UCC-jtE0exFjQgDRLFXHqsxQ,2024-10-20T02:54:12Z,2024-10-20T02:54:12Z
"Totalmente de acuerdo con Christian cuando dice que el ministro Adrianzén es un cacaseno, un segundón, un buen mayordomo 😂😂😂😅😅😅",15,@camenalvarezderivero3316,http://www.youtube.com/@camenalvarezderivero3316,UCBA9VxkeIfJ23yhHMoG2zYg,2024-10-20T02:52:43Z,2024-10-20T02:52:43Z
Pensé q habian tirado la toalla. Me asusté. Entre broma y lisuraas nos ilustran😅😅😅😅,17,@comemperusrl3238,http://www.youtube.com/@comemperusrl3238,UC3FQUUTPb_PCdgYShHaoOSg,2024-10-20T02:50:12Z,2024-10-20T02:50:12Z
"<a href=""https://www.youtube.com/watch?v=JT4GkZetYjI&amp;t=1940"">32:20</a> es la razón por la que me suscribí.",14,@luisinho555,http://www.youtube.com/@luisinho555,UCS-E8VWWBS-DwyatVxdLHkw,2024-10-20T02:49:56Z,2024-10-20T02:49:56Z
"Oe cuñao, una aclaracion.<br>Justin bieber grabo con didy en 2023.",1,@elpepe-jg8wb,http://www.youtube.com/@elpepe-jg8wb,UCepDeAdvwo5k0GqJWn3HAew,2024-10-20T02:44:23Z,2024-10-20T02:44:58Z
"Espectacular hoy la verdad, demasiado! Hagan más dias! Este gobierno es de m….. total!!!!!",5,@marisolaranda6582,http://www.youtube.com/@marisolaranda6582,UCeBORt8KoAhyYDVWEooN31w,2024-10-20T02:35:41Z,2024-10-20T02:35:41Z
"Agusto parece q cuida a sus engreidos como Cavero. Dale con todo ,como mas les pegas mas se apegan.",1,@AntonioOtani-zi8sh,http://www.youtube.com/@AntonioOtani-zi8sh,UCE9MhXxPVzLC4LcyVZQO8qQ,2024-10-20T02:35:34Z,2024-10-20T05:01:26Z
"oe hudtwalker no seas pusy, dejalo al gringo hablar lisuras,  no seas conero skywalker p",2,@elpepe-jg8wb,http://www.youtube.com/@elpepe-jg8wb,UCepDeAdvwo5k0GqJWn3HAew,2024-10-20T02:34:12Z,2024-10-20T02:34:12Z
Ya era hora 🎉 vagos!!!!,7,@danilomontano7400,http://www.youtube.com/@danilomontano7400,UC4F4QUh9wppzlQVvjbw_cKQ,2024-10-20T02:24:54Z,2024-10-20T02:24:54Z
"Christian Hudtwalcker, bien intenso ja, ja, ja…",4,@Artista78,http://www.youtube.com/@Artista78,UCASw0rOyQtUIDt-2RwR2M9g,2024-10-20T02:18:08Z,2024-10-20T02:18:08Z
"Muchachos, cuando puedan hagan 02 programas en una semana.",8,@felipepaniccia1873,http://www.youtube.com/@felipepaniccia1873,UCMU7eJ95ENcmpQuja1LabuQ,2024-10-20T02:08:21Z,2024-10-20T02:08:21Z
PROGRAMON DE HOY!,7,@tapiceria.puntorelieve,http://www.youtube.com/@tapiceria.puntorelieve,UCaA74_oKzaDgJZjd1xXIJeg,2024-10-20T01:58:56Z,2024-10-20T01:58:56Z
"CÁLMATE CHRISTIAN LA GOMINA SE T VA A CHORREAR X LA FRENTE, AUGUSTO YA ESTÁ TRAUMADO X Q EN CUALQUIER MOMENTO LO REVIENTAS 😅😅😅<br>SALUDOS, BUEN DEBATE TU COMO ABOGADO T LA SABES TODAS.<br>UN ABRAZO TRIO D PENDEJERETES 🤣🤣🤣🤣",1,@luigiluccelo5381,http://www.youtube.com/@luigiluccelo5381,UCGMYVW9B3MKLOECJ8sbtP9g,2024-10-20T01:58:23Z,2024-10-20T01:58:23Z
Este programa me hizo recordar a la era Attitude de Exitosa Deportes 😂😂😂,5,@eduardoarce920,http://www.youtube.com/@eduardoarce920,UC4DXvjUR4LVrPeYIv5zXRaw,2024-10-20T01:41:01Z,2024-10-20T01:41:01Z
por fin lo maximo son la pura realidad de todo el periodismo macho la tienen bien claro sigan asi y estoy en su onda de hablar yeyeyeeeeeee adelante  chicos son lo maximo asi de claro<br> desde japon,7,@tulio5154,http://www.youtube.com/@tulio5154,UCe4DfHomxbdqskZyVUATCyw,2024-10-20T01:26:52Z,2024-10-20T01:26:52Z
Christian está on fire.,2,@avargase,http://www.youtube.com/@avargase,UCLxQS9EtOIt9EE4ZUqTnJYQ,2024-10-20T01:20:13Z,2024-10-20T01:20:13Z
JJaa leer un libro y  para cagan... que gracioso,2,@mectoystv,http://www.youtube.com/@mectoystv,UC8rZureEG_uZTtjqHI_9ggQ,2024-10-20T01:19:21Z,2024-10-20T01:19:21Z
Policía malo vs policía bueno,0,@JorgeFernandez-mo6fu,http://www.youtube.com/@JorgeFernandez-mo6fu,UCtJAlDjST22vJs_nvw-C4xQ,2024-10-20T01:08:57Z,2024-10-20T01:08:57Z
"Bien Hudtwalker, la tienes clara.",12,@Monterrico14,http://www.youtube.com/@Monterrico14,UCLUhyt_AM-eY3IOIt6wr91g,2024-10-20T00:56:24Z,2024-10-20T00:56:24Z
Si que los esperábamos,3,@sonkopuma2176,http://www.youtube.com/@sonkopuma2176,UCrqCu7wFW1pQySJp517m2ww,2024-10-20T00:54:38Z,2024-10-20T00:54:38Z
Son unos locos ! Me divierto verlos aunque hablen muchas lisuras !,4,@marthagonzales2869,http://www.youtube.com/@marthagonzales2869,UCdHeu72Izt7__F0HK3eCHFQ,2024-10-20T00:53:27Z,2024-10-20T00:53:27Z
oe por qué desaparecen?,0,@jorgeparodi6646,http://www.youtube.com/@jorgeparodi6646,UC8K0jiRg9sq18Evji0xSPwg,2024-10-20T00:49:20Z,2024-10-20T00:49:20Z
"Tan buen contenido, pero no soporto los vulgares que pueden ser al hablar, una lástima en serio. Igual espero que mejoren, saludos.",1,@mariellacruzaparicio6903,http://www.youtube.com/@mariellacruzaparicio6903,UCHPoG0IC3zIyk2hM8hbOy1Q,2024-10-20T00:42:40Z,2024-10-20T00:42:40Z
Te extrañe cristhian 😢,3,@rosalie8102,http://www.youtube.com/@rosalie8102,UCL1rCFkHf_ffWHjPePSbuqg,2024-10-20T00:41:59Z,2024-10-20T00:41:59Z
Thorndike es cabeza dura calabazon,1,@NewtonPascal2024,http://www.youtube.com/@NewtonPascal2024,UCaeP5Bt6MB6hDV7j0Tf116w,2024-10-20T00:41:20Z,2024-10-20T00:41:20Z
EL RETORNO DE LAS DIVAS PITUCAS ¡BIEN AHÍ BLANQUITOS!,5,@tresthon,http://www.youtube.com/@tresthon,UCHvWMJcMpXpSbWhb2lm4JhQ,2024-10-20T00:30:58Z,2024-10-20T00:30:58Z
Saludos muchachos desde la ciudad imperial. Tremendo programa ptm estuve preocupado porqué no sabían mas videos al canal.,4,@MiguelVega-v5r,http://www.youtube.com/@MiguelVega-v5r,UCOmErxb2HZcQdQZb0NhXK9g,2024-10-20T00:27:19Z,2024-10-20T00:27:19Z
"Carajo chicos, como voy a contar esos logos si mientras los escucho estoy preparando mi rica chanfainita 😢 la ptm!",2,@Little7F,http://www.youtube.com/@Little7F,UCGOpn7sZFxE8xAfMJ9jM0IQ,2024-10-20T00:25:34Z,2024-10-20T00:25:34Z
"oeeeee mucho se demoran la gente quiere mas programas !!!!!!!!!!!!!!   <a href=""UCnjuvEJODvZgNWctbZ2FsCA/TgdYZuCcHvi9_9EPj-SP2AU""></a>",12,@danteespinozagarcia2212,http://www.youtube.com/@danteespinozagarcia2212,UCcYTVrFRt3nbiY2xaZj_Jug,2024-10-20T00:24:08Z,2024-10-20T01:20:07Z
